time,bin_id,zone,fill_level,classe_reelle,classe_predite,correct,proba_pas_urgent,proba_demain,proba_urgent,label_reel,label_predit
2025-10-25 22:00:00,4786,Grenelle,8.91,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-25 23:00:00,4786,Grenelle,9.08,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 00:00:00,4786,Grenelle,9.19,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 01:00:00,4786,Grenelle,9.29,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 02:00:00,4786,Grenelle,9.38,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 03:00:00,4786,Grenelle,9.47,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 04:00:00,4786,Grenelle,9.55,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 05:00:00,4786,Grenelle,9.72,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 06:00:00,4786,Grenelle,9.95,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 07:00:00,4786,Grenelle,10.31,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 08:00:00,4786,Grenelle,10.85,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 09:00:00,4786,Grenelle,11.39,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 10:00:00,4786,Grenelle,11.81,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 11:00:00,4786,Grenelle,12.23,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 12:00:00,4786,Grenelle,12.73,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 13:00:00,4786,Grenelle,13.1,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 14:00:00,4786,Grenelle,13.44,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 15:00:00,4786,Grenelle,13.74,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 16:00:00,4786,Grenelle,14.12,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 17:00:00,4786,Grenelle,14.47,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 18:00:00,4786,Grenelle,14.94,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 19:00:00,4786,Grenelle,15.31,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 20:00:00,4786,Grenelle,15.74,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 21:00:00,4786,Grenelle,16.08,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 22:00:00,4786,Grenelle,16.35,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 23:00:00,4786,Grenelle,16.51,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 00:00:00,4786,Grenelle,16.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 01:00:00,4786,Grenelle,16.73,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 02:00:00,4786,Grenelle,16.81,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 03:00:00,4786,Grenelle,16.9,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 04:00:00,4786,Grenelle,16.99,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 05:00:00,4786,Grenelle,17.14,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 06:00:00,4786,Grenelle,17.34,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 07:00:00,4786,Grenelle,17.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 08:00:00,4786,Grenelle,18.03,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 09:00:00,4786,Grenelle,18.53,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 10:00:00,4786,Grenelle,19.0,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 11:00:00,4786,Grenelle,19.27,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 12:00:00,4786,Grenelle,19.7,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 13:00:00,4786,Grenelle,20.04,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 14:00:00,4786,Grenelle,20.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 15:00:00,4786,Grenelle,20.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 16:00:00,4786,Grenelle,20.93,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 17:00:00,4786,Grenelle,21.36,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 18:00:00,4786,Grenelle,21.82,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 19:00:00,4786,Grenelle,22.29,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 20:00:00,4786,Grenelle,22.67,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 21:00:00,4786,Grenelle,22.98,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 22:00:00,4786,Grenelle,23.21,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-27 23:00:00,4786,Grenelle,23.35,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 00:00:00,4786,Grenelle,23.49,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 01:00:00,4786,Grenelle,23.59,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 02:00:00,4786,Grenelle,23.71,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 03:00:00,4786,Grenelle,23.77,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 04:00:00,4786,Grenelle,23.86,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 05:00:00,4786,Grenelle,24.01,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 06:00:00,4786,Grenelle,24.24,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 07:00:00,4786,Grenelle,24.54,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 08:00:00,4786,Grenelle,24.94,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 09:00:00,4786,Grenelle,25.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 10:00:00,4786,Grenelle,25.65,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 11:00:00,4786,Grenelle,26.02,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 12:00:00,4786,Grenelle,26.47,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 13:00:00,4786,Grenelle,26.89,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 14:00:00,4786,Grenelle,27.23,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 15:00:00,4786,Grenelle,27.57,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 16:00:00,4786,Grenelle,27.91,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 17:00:00,4786,Grenelle,28.3,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 18:00:00,4786,Grenelle,28.76,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 19:00:00,4786,Grenelle,29.2,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 20:00:00,4786,Grenelle,29.61,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 21:00:00,4786,Grenelle,29.92,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 22:00:00,4786,Grenelle,30.21,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-28 23:00:00,4786,Grenelle,30.37,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 00:00:00,4786,Grenelle,30.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 01:00:00,4786,Grenelle,30.61,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 02:00:00,4786,Grenelle,30.7,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 03:00:00,4786,Grenelle,30.78,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 04:00:00,4786,Grenelle,30.89,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 05:00:00,4786,Grenelle,31.04,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 06:00:00,4786,Grenelle,31.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 07:00:00,4786,Grenelle,31.66,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 08:00:00,4786,Grenelle,32.04,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 09:00:00,4786,Grenelle,32.51,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 10:00:00,4786,Grenelle,32.72,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 11:00:00,4786,Grenelle,33.07,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 12:00:00,4786,Grenelle,33.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 13:00:00,4786,Grenelle,33.84,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 14:00:00,4786,Grenelle,34.23,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 15:00:00,4786,Grenelle,34.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 16:00:00,4786,Grenelle,34.84,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 17:00:00,4786,Grenelle,35.31,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 18:00:00,4786,Grenelle,35.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 19:00:00,4786,Grenelle,36.03,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 20:00:00,4786,Grenelle,36.38,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 21:00:00,4786,Grenelle,36.66,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 22:00:00,4786,Grenelle,36.87,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-29 23:00:00,4786,Grenelle,37.02,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 00:00:00,4786,Grenelle,37.14,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 01:00:00,4786,Grenelle,37.25,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 02:00:00,4786,Grenelle,37.36,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 03:00:00,4786,Grenelle,37.45,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 04:00:00,4786,Grenelle,37.55,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 05:00:00,4786,Grenelle,37.68,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 06:00:00,4786,Grenelle,37.86,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 07:00:00,4786,Grenelle,38.16,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 08:00:00,4786,Grenelle,38.58,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 09:00:00,4786,Grenelle,38.96,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 10:00:00,4786,Grenelle,39.29,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 11:00:00,4786,Grenelle,39.67,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 12:00:00,4786,Grenelle,40.09,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 13:00:00,4786,Grenelle,40.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 14:00:00,4786,Grenelle,40.89,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 15:00:00,4786,Grenelle,41.24,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 16:00:00,4786,Grenelle,41.51,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 17:00:00,4786,Grenelle,41.93,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 18:00:00,4786,Grenelle,42.4,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 19:00:00,4786,Grenelle,42.76,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 20:00:00,4786,Grenelle,43.16,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 21:00:00,4786,Grenelle,43.45,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 22:00:00,4786,Grenelle,43.69,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-30 23:00:00,4786,Grenelle,43.84,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 00:00:00,4786,Grenelle,43.94,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 01:00:00,4786,Grenelle,44.03,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 02:00:00,4786,Grenelle,44.13,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 03:00:00,4786,Grenelle,44.2,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 04:00:00,4786,Grenelle,44.29,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 05:00:00,4786,Grenelle,44.44,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 06:00:00,4786,Grenelle,44.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 07:00:00,4786,Grenelle,44.97,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 08:00:00,4786,Grenelle,45.39,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 09:00:00,4786,Grenelle,45.84,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 10:00:00,4786,Grenelle,46.21,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 11:00:00,4786,Grenelle,46.53,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 12:00:00,4786,Grenelle,46.97,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 13:00:00,4786,Grenelle,47.4,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 14:00:00,4786,Grenelle,47.73,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 15:00:00,4786,Grenelle,48.16,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 16:00:00,4786,Grenelle,48.54,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 17:00:00,4786,Grenelle,48.96,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 18:00:00,4786,Grenelle,49.36,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 19:00:00,4786,Grenelle,49.78,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 20:00:00,4786,Grenelle,50.17,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 21:00:00,4786,Grenelle,50.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 22:00:00,4786,Grenelle,50.72,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-31 23:00:00,4786,Grenelle,50.88,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 00:00:00,4786,Grenelle,51.02,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 01:00:00,4786,Grenelle,51.14,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 02:00:00,4786,Grenelle,51.26,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 03:00:00,4786,Grenelle,51.33,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 04:00:00,4786,Grenelle,51.4,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 05:00:00,4786,Grenelle,51.57,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 06:00:00,4786,Grenelle,51.81,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 07:00:00,4786,Grenelle,52.17,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 08:00:00,4786,Grenelle,52.54,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 09:00:00,4786,Grenelle,52.85,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 10:00:00,4786,Grenelle,53.21,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 11:00:00,4786,Grenelle,53.59,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 12:00:00,4786,Grenelle,54.01,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 13:00:00,4786,Grenelle,54.51,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 14:00:00,4786,Grenelle,54.97,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 15:00:00,4786,Grenelle,55.25,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 16:00:00,4786,Grenelle,55.55,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 17:00:00,4786,Grenelle,56.01,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 18:00:00,4786,Grenelle,56.62,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 19:00:00,4786,Grenelle,57.14,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 20:00:00,4786,Grenelle,57.45,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 21:00:00,4786,Grenelle,57.77,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 22:00:00,4786,Grenelle,57.99,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-01 23:00:00,4786,Grenelle,58.15,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 00:00:00,4786,Grenelle,58.27,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 01:00:00,4786,Grenelle,58.38,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 02:00:00,4786,Grenelle,58.49,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 03:00:00,4786,Grenelle,58.57,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 04:00:00,4786,Grenelle,58.68,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 05:00:00,4786,Grenelle,58.87,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 06:00:00,4786,Grenelle,59.17,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 07:00:00,4786,Grenelle,59.44,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 08:00:00,4786,Grenelle,59.89,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 09:00:00,4786,Grenelle,60.46,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-11-02 10:00:00,4786,Grenelle,60.86,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-11-02 11:00:00,4786,Grenelle,61.22,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-11-02 12:00:00,4786,Grenelle,61.58,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 13:00:00,4786,Grenelle,61.95,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-02 14:00:00,4786,Grenelle,62.35,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-11-02 15:00:00,4786,Grenelle,62.69,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-11-02 16:00:00,4786,Grenelle,63.1,0,0,1,0.998,0.001,0.0,Pas urgent,Pas urgent
2025-11-02 17:00:00,4786,Grenelle,63.49,0,0,1,0.997,0.003,0.0,Pas urgent,Pas urgent
2025-11-02 18:00:00,4786,Grenelle,64.07,0,0,1,0.992,0.008,0.0,Pas urgent,Pas urgent
2025-11-02 19:00:00,4786,Grenelle,64.52,0,0,1,0.99,0.01,0.0,Pas urgent,Pas urgent
2025-11-02 20:00:00,4786,Grenelle,64.97,0,0,1,0.957,0.043,0.0,Pas urgent,Pas urgent
2025-11-02 21:00:00,4786,Grenelle,65.3,0,0,1,0.839,0.16,0.001,Pas urgent,Pas urgent
2025-11-02 22:00:00,4786,Grenelle,65.5,0,0,1,0.692,0.307,0.001,Pas urgent,Pas urgent
2025-11-02 23:00:00,4786,Grenelle,65.64,1,0,0,0.659,0.34,0.001,Demain,Pas urgent
2025-11-03 00:00:00,4786,Grenelle,65.76,1,1,1,0.456,0.541,0.002,Demain,Demain
2025-11-03 01:00:00,4786,Grenelle,65.86,1,1,1,0.207,0.789,0.003,Demain,Demain
2025-11-03 02:00:00,4786,Grenelle,65.95,1,1,1,0.21,0.786,0.005,Demain,Demain
2025-11-03 03:00:00,4786,Grenelle,66.05,1,1,1,0.147,0.85,0.003,Demain,Demain
2025-11-03 04:00:00,4786,Grenelle,66.14,1,1,1,0.131,0.866,0.003,Demain,Demain
2025-11-03 05:00:00,4786,Grenelle,66.31,1,1,1,0.116,0.88,0.004,Demain,Demain
2025-11-03 06:00:00,4786,Grenelle,66.58,1,1,1,0.124,0.868,0.007,Demain,Demain
2025-11-03 07:00:00,4786,Grenelle,66.9,1,1,1,0.049,0.947,0.003,Demain,Demain
2025-11-03 08:00:00,4786,Grenelle,67.4,1,1,1,0.022,0.975,0.003,Demain,Demain
2025-11-03 10:00:00,4786,Grenelle,68.17,1,1,1,0.021,0.977,0.002,Demain,Demain
2025-11-03 11:00:00,4786,Grenelle,68.5,1,1,1,0.019,0.979,0.002,Demain,Demain
2025-11-03 12:00:00,4786,Grenelle,68.88,1,1,1,0.019,0.98,0.001,Demain,Demain
2025-11-03 13:00:00,4786,Grenelle,69.24,1,1,1,0.018,0.981,0.001,Demain,Demain
2025-11-03 14:00:00,4786,Grenelle,69.54,1,1,1,0.018,0.981,0.001,Demain,Demain
2025-11-03 15:00:00,4786,Grenelle,69.9,1,1,1,0.012,0.987,0.001,Demain,Demain
2025-11-03 16:00:00,4786,Grenelle,70.23,1,1,1,0.011,0.987,0.001,Demain,Demain
2025-11-03 17:00:00,4786,Grenelle,70.6,1,1,1,0.012,0.986,0.001,Demain,Demain
2025-11-03 18:00:00,4786,Grenelle,71.11,1,1,1,0.013,0.985,0.002,Demain,Demain
2025-11-03 19:00:00,4786,Grenelle,71.5,1,1,1,0.014,0.983,0.002,Demain,Demain
2025-11-03 20:00:00,4786,Grenelle,71.97,1,1,1,0.013,0.984,0.003,Demain,Demain
2025-11-03 21:00:00,4786,Grenelle,72.35,1,1,1,0.009,0.984,0.007,Demain,Demain
2025-11-03 22:00:00,4786,Grenelle,72.55,1,1,1,0.012,0.98,0.008,Demain,Demain
2025-11-03 23:00:00,4786,Grenelle,72.71,1,1,1,0.013,0.966,0.021,Demain,Demain
2025-11-04 00:00:00,4786,Grenelle,72.84,2,1,0,0.034,0.895,0.071,URGENT,Demain
2025-11-04 01:00:00,4786,Grenelle,72.95,2,1,0,0.038,0.831,0.131,URGENT,Demain
2025-11-04 02:00:00,4786,Grenelle,73.08,2,1,0,0.044,0.775,0.18,URGENT,Demain
2025-11-04 03:00:00,4786,Grenelle,73.17,2,2,1,0.053,0.455,0.492,URGENT,URGENT
2025-11-04 04:00:00,4786,Grenelle,73.28,2,2,1,0.046,0.387,0.568,URGENT,URGENT
2025-11-04 05:00:00,4786,Grenelle,73.43,2,2,1,0.048,0.234,0.718,URGENT,URGENT
2025-11-04 06:00:00,4786,Grenelle,73.67,2,2,1,0.029,0.007,0.964,URGENT,URGENT
2025-11-04 07:00:00,4786,Grenelle,73.99,2,2,1,0.027,0.003,0.97,URGENT,URGENT
2025-11-04 08:00:00,4786,Grenelle,74.45,2,2,1,0.026,0.005,0.968,URGENT,URGENT
2025-11-04 09:00:00,4786,Grenelle,74.92,2,2,1,0.028,0.001,0.971,URGENT,URGENT
2025-11-04 10:00:00,4786,Grenelle,75.38,2,2,1,0.022,0.001,0.977,URGENT,URGENT
2025-11-04 11:00:00,4786,Grenelle,75.75,2,2,1,0.032,0.001,0.967,URGENT,URGENT
2025-11-04 12:00:00,4786,Grenelle,76.06,2,2,1,0.028,0.001,0.971,URGENT,URGENT
2025-11-04 13:00:00,4786,Grenelle,76.5,2,2,1,0.019,0.001,0.98,URGENT,URGENT
2025-11-04 14:00:00,4786,Grenelle,76.81,2,2,1,0.02,0.001,0.98,URGENT,URGENT
2025-11-04 15:00:00,4786,Grenelle,77.21,2,2,1,0.019,0.001,0.981,URGENT,URGENT
2025-11-04 16:00:00,4786,Grenelle,77.58,2,2,1,0.02,0.001,0.979,URGENT,URGENT
2025-11-04 17:00:00,4786,Grenelle,78.02,2,2,1,0.019,0.001,0.98,URGENT,URGENT
2025-11-04 18:00:00,4786,Grenelle,78.55,2,2,1,0.01,0.0,0.99,URGENT,URGENT
2025-11-04 19:00:00,4786,Grenelle,79.03,2,2,1,0.002,0.0,0.997,URGENT,URGENT
2025-11-04 20:00:00,4786,Grenelle,79.39,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-11-04 21:00:00,4786,Grenelle,79.72,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-11-04 22:00:00,4786,Grenelle,79.9,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-11-05 08:00:00,4786,Grenelle,6.77,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-05 09:00:00,4786,Grenelle,6.95,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-05 10:00:00,4786,Grenelle,7.14,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-11-05 11:00:00,4786,Grenelle,7.31,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
