time,bin_id,zone,real,predicted,error
2025-10-26 19:00:00,4784,Javel,8.26,8.278565,0.01856540679931662
2025-10-26 20:00:00,4784,Javel,8.51,8.516218,0.006218185424804901
2025-10-26 21:00:00,4784,Javel,8.74,8.85514,0.11513973236083963
2025-10-26 22:00:00,4784,Javel,8.95,8.945534,0.0044662475585930395
2025-10-26 23:00:00,4784,Javel,9.09,9.183352,0.09335247039794936
2025-10-27 00:00:00,4784,Javel,9.2,9.140564,0.05943603515624929
2025-10-27 01:00:00,4784,Javel,9.32,9.342437,0.02243679046630831
2025-10-27 02:00:00,4784,Javel,9.39,9.584029,0.19402919769287053
2025-10-27 03:00:00,4784,Javel,9.52,9.62192,0.10191963195800824
2025-10-27 04:00:00,4784,Javel,9.72,9.701294,0.01870605468750064
2025-10-27 05:00:00,4784,Javel,10.13,10.086543,0.04345691680908281
2025-10-27 06:00:00,4784,Javel,10.58,10.596051,0.01605121612548821
2025-10-27 07:00:00,4784,Javel,11.18,11.369013,0.18901283264160185
2025-10-27 08:00:00,4784,Javel,11.9,12.031415,0.13141498565673793
2025-10-27 09:00:00,4784,Javel,12.6,12.549162,0.05083808898925746
2025-10-27 10:00:00,4784,Javel,13.17,13.302365,0.13236530303955085
2025-10-27 11:00:00,4784,Javel,13.93,14.208197,0.2781966400146487
2025-10-27 12:00:00,4784,Javel,14.69,14.728898,0.038898048400879404
2025-10-27 13:00:00,4784,Javel,15.37,15.401327,0.03132713317871172
2025-10-27 14:00:00,4784,Javel,15.9,16.095707,0.19570693969726527
2025-10-27 15:00:00,4784,Javel,16.52,16.643661,0.12366149902343793
2025-10-27 16:00:00,4784,Javel,17.47,17.258339,0.2116610717773426
2025-10-27 17:00:00,4784,Javel,18.18,18.05875,0.12124984741210909
2025-10-27 18:00:00,4784,Javel,19.02,19.220274,0.2002739715576176
2025-10-27 19:00:00,4784,Javel,19.72,19.758272,0.03827217102050895
2025-10-27 20:00:00,4784,Javel,20.31,20.260592,0.04940849304199091
2025-10-27 21:00:00,4784,Javel,20.65,20.769085,0.1190849304199233
2025-10-27 22:00:00,4784,Javel,20.94,21.00494,0.0649400329589831
2025-10-27 23:00:00,4784,Javel,21.16,20.985567,0.17443290710449233
2025-10-28 00:00:00,4784,Javel,21.4,21.293425,0.10657539367675639
2025-10-28 01:00:00,4784,Javel,21.58,21.52429,0.05570991516113111
2025-10-28 02:00:00,4784,Javel,21.74,21.822227,0.08222747802734531
2025-10-28 03:00:00,4784,Javel,21.89,21.834768,0.05523170471191463
2025-10-28 04:00:00,4784,Javel,22.11,22.10951,0.0004895782470697441
2025-10-28 05:00:00,4784,Javel,22.67,22.360327,0.30967323303222827
2025-10-28 06:00:00,4784,Javel,23.35,22.889,0.46100006103515767
2025-10-28 07:00:00,4784,Javel,24.13,23.927341,0.20265853881835838
2025-10-28 08:00:00,4784,Javel,24.65,24.960474,0.310474014282228
2025-10-28 09:00:00,4784,Javel,25.41,25.710829,0.30082878112792955
2025-10-28 10:00:00,4784,Javel,26.1,25.829908,0.27009162902832173
2025-10-28 11:00:00,4784,Javel,26.92,26.9096,0.010400695800782955
2025-10-28 12:00:00,4784,Javel,27.7,27.608284,0.09171600341796804
2025-10-28 13:00:00,4784,Javel,28.28,28.37667,0.09667083740234261
2025-10-28 14:00:00,4784,Javel,28.75,29.12176,0.37175941467285156
2025-10-28 15:00:00,4784,Javel,29.5,29.65878,0.15877914428710938
2025-10-28 16:00:00,4784,Javel,30.28,30.017591,0.26240852355957145
2025-10-28 17:00:00,4784,Javel,31.07,31.279518,0.20951812744140597
2025-10-28 18:00:00,4784,Javel,32.02,32.03348,0.013481597900387499
2025-10-28 19:00:00,4784,Javel,32.7,32.543446,0.15655441284179972
2025-10-28 20:00:00,4784,Javel,33.26,33.316086,0.05608581542968949
2025-10-28 21:00:00,4784,Javel,33.6,33.59324,0.006761169433595171
2025-10-28 22:00:00,4784,Javel,33.83,33.77294,0.057058410644529545
2025-10-28 23:00:00,4784,Javel,33.99,33.971447,0.018553009033205115
2025-10-29 00:00:00,4784,Javel,34.2,34.1434,0.05660171508789347
2025-10-29 01:00:00,4784,Javel,34.39,34.401524,0.011523590087890057
2025-10-29 02:00:00,4784,Javel,34.53,34.687527,0.15752670288085824
2025-10-29 03:00:00,4784,Javel,34.7,34.787334,0.08733444213866903
2025-10-29 04:00:00,4784,Javel,35.01,35.071285,0.061285247802736365
2025-10-29 05:00:00,4784,Javel,35.5,35.338264,0.16173553466796875
2025-10-29 06:00:00,4784,Javel,36.1,35.952194,0.14780578613281392
2025-10-29 07:00:00,4784,Javel,36.86,36.806503,0.05349670410156193
2025-10-29 08:00:00,4784,Javel,37.44,37.510612,0.07061248779297102
2025-10-29 09:00:00,4784,Javel,38.08,38.45005,0.37005035400390796
2025-10-29 10:00:00,4784,Javel,38.63,38.743427,0.11342727661132557
2025-10-29 11:00:00,4784,Javel,39.5,39.490738,0.0092620849609375
2025-10-29 12:00:00,4784,Javel,40.11,40.18262,0.0726210021972662
2025-10-29 13:00:00,4784,Javel,40.76,41.004604,0.24460433959961136
2025-10-29 14:00:00,4784,Javel,41.31,41.411156,0.10115570068359148
2025-10-29 15:00:00,4784,Javel,41.85,42.011276,0.16127624511718608
2025-10-29 16:00:00,4784,Javel,42.64,42.755592,0.11559234619140568
2025-10-29 17:00:00,4784,Javel,43.41,43.363888,0.046112213134762214
2025-10-29 18:00:00,4784,Javel,44.07,44.256992,0.18699234008789034
2025-10-29 19:00:00,4784,Javel,44.79,44.716595,0.07340530395507727
2025-10-29 20:00:00,4784,Javel,45.22,45.071766,0.14823410034179574
2025-10-29 21:00:00,4784,Javel,45.58,45.619267,0.03926651000976733
2025-10-29 22:00:00,4784,Javel,45.84,45.765015,0.07498535156250341
2025-10-29 23:00:00,4784,Javel,46.08,45.956936,0.12306411743163892
2025-10-30 00:00:00,4784,Javel,46.27,46.260014,0.009986419677737501
2025-10-30 01:00:00,4784,Javel,46.43,46.480587,0.05058700561523466
2025-10-30 02:00:00,4784,Javel,46.57,46.913654,0.34365432739257784
2025-10-30 03:00:00,4784,Javel,46.73,46.904743,0.17474319458008125
2025-10-30 04:00:00,4784,Javel,47.04,47.23024,0.19023986816406335
2025-10-30 05:00:00,4784,Javel,47.53,47.53395,0.003950805664061363
2025-10-30 06:00:00,4784,Javel,48.21,48.159847,0.05015274047851648
2025-10-30 07:00:00,4784,Javel,49.04,48.98083,0.05916885375976477
2025-10-30 08:00:00,4784,Javel,49.92,49.89639,0.02361099243164233
2025-10-30 09:00:00,4784,Javel,50.72,50.552486,0.1675135803222645
2025-10-30 10:00:00,4784,Javel,51.33,51.3454,0.01540176391601733
2025-10-30 11:00:00,4784,Javel,52.19,52.25309,0.06308990478515852
2025-10-30 12:00:00,4784,Javel,53.07,53.04777,0.02222854614257841
2025-10-30 13:00:00,4784,Javel,53.81,53.621616,0.18838363647461165
2025-10-30 14:00:00,4784,Javel,54.37,54.44631,0.07630813598633068
2025-10-30 15:00:00,4784,Javel,55.07,55.185974,0.11597412109374972
2025-10-30 16:00:00,4784,Javel,55.84,55.85047,0.01047149658202784
2025-10-30 17:00:00,4784,Javel,56.72,56.825768,0.10576751708984489
2025-10-30 18:00:00,4784,Javel,57.66,57.553295,0.10670486450194971
2025-10-30 19:00:00,4784,Javel,58.52,58.24546,0.2745394897460969
2025-10-30 20:00:00,4784,Javel,59.01,58.917805,0.09219528198241989
2025-10-30 21:00:00,4784,Javel,59.48,59.53175,0.0517497253418
2025-10-30 22:00:00,4784,Javel,59.75,59.77341,0.023410797119140625
2025-10-30 23:00:00,4784,Javel,59.95,59.928513,0.021487426757815342
2025-10-31 00:00:00,4784,Javel,60.1,60.104496,0.004496002197264204
2025-10-31 01:00:00,4784,Javel,60.27,60.321484,0.05148361206054375
2025-10-31 02:00:00,4784,Javel,60.42,60.340237,0.07976333618164233
2025-10-31 03:00:00,4784,Javel,60.57,60.608665,0.038665466308593466
2025-10-31 04:00:00,4784,Javel,60.8,60.804447,0.004447174072268467
2025-10-31 06:00:00,4784,Javel,4.29,6.3103228,2.0203227615356445
2025-10-31 07:00:00,4784,Javel,4.68,5.1372952,0.45729524612426786
2025-10-31 08:00:00,4784,Javel,5.07,5.386035,0.31603496551513643
2025-10-31 09:00:00,4784,Javel,5.4,5.667754,0.26775417327880824
2025-10-31 10:00:00,4784,Javel,5.73,5.7077475,0.022252540588379333
2025-10-31 11:00:00,4784,Javel,6.24,6.391043,0.15104318618774393
2025-10-31 12:00:00,4784,Javel,6.84,6.534537,0.3054631614685057
2025-10-31 13:00:00,4784,Javel,7.32,7.062798,0.25720197677612333
2025-10-31 14:00:00,4784,Javel,7.77,7.7514825,0.018517513275146058
2025-10-31 15:00:00,4784,Javel,8.31,8.322349,0.012348594665526846
2025-10-31 16:00:00,4784,Javel,8.84,8.917745,0.07774463653564467
2025-10-31 17:00:00,4784,Javel,9.53,9.559948,0.029947967529297514
2025-10-31 18:00:00,4784,Javel,10.31,10.2119,0.09810024261474659
2025-10-31 19:00:00,4784,Javel,10.96,10.730413,0.22958656311035242
2025-10-31 20:00:00,4784,Javel,11.39,11.484613,0.094613418579101
2025-10-31 21:00:00,4784,Javel,11.8,12.038488,0.23848838806152273
2025-10-31 22:00:00,4784,Javel,12.07,12.1652775,0.09527748107910128
2025-10-31 23:00:00,4784,Javel,12.37,12.4115505,0.04155052185058672
2025-11-01 00:00:00,4784,Javel,12.59,12.398408,0.19159206390380845
2025-11-01 01:00:00,4784,Javel,12.76,12.873287,0.11328720092773459
2025-11-01 02:00:00,4784,Javel,13.09,12.853099,0.2369011306762694
2025-11-01 04:00:00,4784,Javel,13.39,13.233366,0.15663398742675838
2025-11-01 05:00:00,4784,Javel,13.84,13.761441,0.07855876922607408
2025-11-01 06:00:00,4784,Javel,14.28,14.525084,0.24508354187011783
2025-11-01 07:00:00,4784,Javel,15.0,15.236602,0.2366018295288086
2025-11-01 08:00:00,4784,Javel,15.61,15.697523,0.08752311706543026
2025-11-01 09:00:00,4784,Javel,16.44,16.488087,0.048086700439451846
2025-11-01 10:00:00,4784,Javel,17.26,16.924942,0.33505798339843906
2025-11-01 11:00:00,4784,Javel,18.18,17.988235,0.19176452636718722
2025-11-01 12:00:00,4784,Javel,18.99,19.031292,0.04129196166992344
2025-11-01 13:00:00,4784,Javel,19.65,19.592299,0.05770149230956889
2025-11-01 14:00:00,4784,Javel,20.34,20.481941,0.1419412231445314
2025-11-01 15:00:00,4784,Javel,21.0,21.202898,0.2028980255126953
2025-11-01 16:00:00,4784,Javel,21.77,21.92275,0.15275047302246136
2025-11-01 17:00:00,4784,Javel,22.91,23.046762,0.13676246643066392
2025-11-01 18:00:00,4784,Javel,23.75,23.569635,0.18036460876464844
2025-11-01 19:00:00,4784,Javel,24.61,24.66356,0.05356086730957088
2025-11-01 20:00:00,4784,Javel,25.32,25.116476,0.20352394104003935
2025-11-01 21:00:00,4784,Javel,25.78,25.706818,0.07318237304687614
2025-11-01 22:00:00,4784,Javel,26.1,26.306925,0.20692481994628764
2025-11-01 23:00:00,4784,Javel,26.34,26.272522,0.06747802734374986
2025-11-02 00:00:00,4784,Javel,26.51,26.441107,0.06889320373535313
2025-11-02 01:00:00,4784,Javel,26.67,26.613068,0.056932373046876705
2025-11-02 02:00:00,4784,Javel,26.85,26.876242,0.026241683959959516
2025-11-02 03:00:00,4784,Javel,27.06,26.952444,0.10755592346191278
2025-11-02 04:00:00,4784,Javel,27.39,27.305471,0.08452857971191463
2025-11-02 05:00:00,4784,Javel,27.93,27.926268,0.0037323760986325283
2025-11-02 06:00:00,4784,Javel,28.62,28.62239,0.0023907470703115052
2025-11-02 07:00:00,4784,Javel,29.47,29.6157,0.1456997680664074
2025-11-02 08:00:00,4784,Javel,30.36,30.277071,0.08292900085449162
2025-11-02 09:00:00,4784,Javel,31.26,31.428188,0.1681883239746078
2025-11-02 10:00:00,4784,Javel,31.99,32.057987,0.06798721313476719
2025-11-02 11:00:00,4784,Javel,32.8,32.832977,0.03297729492187784
2025-11-02 12:00:00,4784,Javel,33.32,33.718082,0.39808242797851534
2025-11-02 13:00:00,4784,Javel,34.06,34.221493,0.1614927673339821
2025-11-02 14:00:00,4784,Javel,34.72,34.494812,0.22518798828124886
2025-11-02 15:00:00,4784,Javel,35.44,35.490376,0.0503755187988304
2025-11-02 16:00:00,4784,Javel,36.45,36.152645,0.29735488891601847
2025-11-02 17:00:00,4784,Javel,37.56,37.17963,0.38036972045898665
2025-11-02 18:00:00,4784,Javel,38.48,38.111904,0.3680958557128875
2025-11-02 19:00:00,4784,Javel,39.21,39.12353,0.08646865844726648
2025-11-02 20:00:00,4784,Javel,39.98,39.688477,0.2915234374999969
2025-11-02 21:00:00,4784,Javel,40.33,40.32627,0.0037289428710920447
2025-11-02 22:00:00,4784,Javel,40.69,40.617535,0.07246536254882585
2025-11-02 23:00:00,4784,Javel,40.98,40.89008,0.08992050170898125
2025-11-03 00:00:00,4784,Javel,41.21,41.20654,0.0034608459472664777
2025-11-03 01:00:00,4784,Javel,41.4,41.485386,0.08538589477539205
2025-11-03 02:00:00,4784,Javel,41.61,41.76988,0.15987838745117244
2025-11-03 03:00:00,4784,Javel,41.78,41.734028,0.04597213745117301
2025-11-03 04:00:00,4784,Javel,42.05,42.076904,0.026904296875002842
2025-11-03 05:00:00,4784,Javel,42.54,42.52069,0.019309082031249147
2025-11-03 06:00:00,4784,Javel,43.23,42.81591,0.4140896606445281
2025-11-03 07:00:00,4784,Javel,43.8,43.723698,0.07630233764648153
2025-11-03 08:00:00,4784,Javel,44.7,45.082436,0.3824356079101534
2025-11-03 09:00:00,4784,Javel,45.35,44.95169,0.3983093261718764
2025-11-03 10:00:00,4784,Javel,45.89,46.01792,0.12792144775390568
2025-11-03 11:00:00,4784,Javel,46.81,46.905552,0.09555191040038835
2025-11-03 12:00:00,4784,Javel,47.56,47.0371,0.5228982543945335
2025-11-03 13:00:00,4784,Javel,48.2,48.110134,0.08986587524414347
2025-11-03 14:00:00,4784,Javel,48.93,48.85882,0.07117813110351534
2025-11-03 15:00:00,4784,Javel,49.62,49.553326,0.06667434692382557
2025-11-03 16:00:00,4784,Javel,50.46,50.64867,0.18867019653320227
2025-11-03 17:00:00,4784,Javel,51.31,51.330673,0.020673217773435226
2025-11-03 18:00:00,4784,Javel,52.31,52.217796,0.09220367431640852
2025-11-03 19:00:00,4784,Javel,53.23,52.887386,0.3426136779785125
2025-11-03 20:00:00,4784,Javel,53.76,53.58975,0.17025161743163864
2025-11-03 21:00:00,4784,Javel,54.25,54.250732,0.000732421875
2025-11-03 22:00:00,4784,Javel,54.55,54.51223,0.03777008056640341
2025-11-03 23:00:00,4784,Javel,54.78,54.9376,0.1575991821289051
2025-11-04 00:00:00,4784,Javel,54.96,54.986324,0.026324310302733522
2025-11-04 01:00:00,4784,Javel,55.16,55.253677,0.09367736816406591
2025-11-04 02:00:00,4784,Javel,55.31,55.247158,0.0628419494628929
2025-11-04 03:00:00,4784,Javel,55.51,55.57947,0.06947158813476761
2025-11-04 04:00:00,4784,Javel,55.83,55.69494,0.13506134033202954
2025-11-04 05:00:00,4784,Javel,56.37,56.20534,0.16465866088866932
2025-11-04 06:00:00,4784,Javel,56.94,56.818695,0.12130493164062273
2025-11-04 07:00:00,4784,Javel,57.61,57.829758,0.21975769042968807
2025-11-04 08:00:00,4784,Javel,58.49,58.560806,0.07080627441406051
2025-11-04 09:00:00,4784,Javel,59.32,59.100513,0.21948654174804716
2025-11-04 10:00:00,4784,Javel,59.92,59.83768,0.08231918334961108
2025-11-04 11:00:00,4784,Javel,60.94,60.84134,0.09866088867187273
2025-11-04 12:00:00,4784,Javel,61.83,61.390564,0.4394360351562483
2025-11-04 13:00:00,4784,Javel,62.51,62.320152,0.18984771728515426
2025-11-04 14:00:00,4784,Javel,63.24,63.04539,0.19460891723633011
2025-11-04 15:00:00,4784,Javel,63.95,63.962296,0.012295532226559658
2025-11-04 16:00:00,4784,Javel,64.73,64.62904,0.10095642089844148
2025-11-04 17:00:00,4784,Javel,65.61,65.8104,0.20040191650390682
2025-11-04 18:00:00,4784,Javel,66.42,66.31882,0.1011828613281267
2025-11-04 19:00:00,4784,Javel,67.24,67.06933,0.17067169189452613
2025-11-04 20:00:00,4784,Javel,67.78,67.70856,0.07144287109375114
2025-11-04 21:00:00,4784,Javel,68.17,68.25021,0.0802136230468733
2025-11-04 22:00:00,4784,Javel,68.5,68.397255,0.10274505615234375
2025-11-04 23:00:00,4784,Javel,68.68,68.88307,0.20307189941405568
2025-11-05 00:00:00,4784,Javel,68.86,68.816505,0.04349456787109318
2025-11-05 01:00:00,4784,Javel,69.07,69.13457,0.06456726074219432
2025-11-05 02:00:00,4784,Javel,69.28,69.177605,0.10239532470703239
2025-11-05 03:00:00,4784,Javel,69.48,69.52939,0.04938842773437102
2025-11-05 04:00:00,4784,Javel,69.76,69.70274,0.057256469726567616
2025-11-05 06:00:00,4784,Javel,5.83,7.327513,1.4975132179260253
2025-11-05 07:00:00,4784,Javel,6.17,6.2139864,0.04398639678955085
2025-11-05 08:00:00,4784,Javel,6.57,6.2814717,0.28852827072143583
2025-11-05 09:00:00,4784,Javel,6.89,6.8478594,0.04214061737060515
2025-11-05 10:00:00,4784,Javel,7.29,7.3170857,0.027085742950439418
2025-11-05 11:00:00,4784,Javel,7.9,7.675674,0.22432603836059606
2025-11-05 12:00:00,4784,Javel,8.34,8.178147,0.16185268402099595
2025-11-05 13:00:00,4784,Javel,8.72,8.729364,0.009364395141600923
2025-11-05 14:00:00,4784,Javel,9.23,9.26054,0.03054000854492145
2025-11-05 15:00:00,4784,Javel,9.7,9.466813,0.23318691253662038
2025-11-05 16:00:00,4784,Javel,10.23,10.439818,0.20981838226318317
2025-11-05 17:00:00,4784,Javel,10.96,11.031082,0.07108215332031165
2025-11-05 18:00:00,4784,Javel,11.68,11.4906645,0.1893355178833005
2025-11-05 19:00:00,4784,Javel,12.32,12.374765,0.05476539611816378
2025-11-05 20:00:00,4784,Javel,12.76,12.921376,0.16137622833251974
2025-11-05 21:00:00,4784,Javel,13.28,13.166118,0.11388233184814389
2025-11-05 22:00:00,4784,Javel,13.62,13.390961,0.22903930664062422
2025-11-05 23:00:00,4784,Javel,13.89,13.973765,0.0837653732299799
2025-11-06 00:00:00,4784,Javel,14.08,14.220157,0.14015666961669915
2025-11-06 01:00:00,4784,Javel,14.27,14.48245,0.2124495315551762
2025-11-06 02:00:00,4784,Javel,14.43,14.478438,0.04843837738037138
2025-11-06 03:00:00,4784,Javel,14.62,14.61075,0.009249801635741406
2025-11-06 04:00:00,4784,Javel,14.97,14.999402,0.029402046203612642
2025-11-06 05:00:00,4784,Javel,15.46,15.28917,0.17082973480224695
2025-11-06 06:00:00,4784,Javel,16.08,16.194378,0.11437789916992358
2025-11-06 07:00:00,4784,Javel,16.87,16.94175,0.07174957275390526
2025-11-06 08:00:00,4784,Javel,17.75,17.86723,0.11722946166992188
2025-11-06 09:00:00,4784,Javel,18.38,18.446373,0.06637298583984474
2025-11-06 10:00:00,4784,Javel,19.05,19.076176,0.026175689697264914
2025-11-06 11:00:00,4784,Javel,19.76,19.812138,0.05213760375976406
2025-11-06 12:00:00,4784,Javel,20.52,20.69187,0.17186973571777386
2025-11-06 13:00:00,4784,Javel,21.24,21.001274,0.2387258911132797
2025-11-06 14:00:00,4784,Javel,21.98,21.672745,0.3072552490234379
2025-11-06 15:00:00,4784,Javel,22.65,22.576601,0.07339897155761577
2025-11-06 16:00:00,4784,Javel,23.45,23.735203,0.28520278930664134
2025-11-06 17:00:00,4784,Javel,24.29,24.601902,0.3119020080566415
2025-11-06 18:00:00,4784,Javel,25.28,25.33604,0.05604049682617074
2025-11-06 19:00:00,4784,Javel,26.2,25.84443,0.3555690765380852
2025-11-06 20:00:00,4784,Javel,26.87,26.596779,0.27322113037109474
2025-11-06 21:00:00,4784,Javel,27.32,27.500015,0.18001525878906222
2025-11-06 22:00:00,4784,Javel,27.65,27.625069,0.02493133544921733
2025-11-06 23:00:00,4784,Javel,27.87,27.963894,0.09389389038085838
2025-11-07 00:00:00,4784,Javel,28.07,28.261148,0.19114845275878878
2025-11-07 01:00:00,4784,Javel,28.26,28.172989,0.08701110839843906
2025-11-07 02:00:00,4784,Javel,28.4,28.37659,0.023409271240232954
2025-11-07 03:00:00,4784,Javel,28.57,28.717995,0.14799468994140597
2025-11-07 04:00:00,4784,Javel,28.82,28.911278,0.09127777099609347
2025-11-07 05:00:00,4784,Javel,29.25,29.466938,0.21693801879882812
2025-11-07 06:00:00,4784,Javel,29.8,29.66894,0.13106040954589915
2025-11-07 07:00:00,4784,Javel,30.78,30.62798,0.152020721435548
2025-11-07 08:00:00,4784,Javel,31.69,31.64302,0.04697937011718878
2025-11-07 09:00:00,4784,Javel,32.36,32.527336,0.16733612060546932
2025-11-07 10:00:00,4784,Javel,32.93,33.192852,0.26285202026367216
2025-11-07 11:00:00,4784,Javel,33.67,33.758247,0.08824737548827954
2025-11-07 12:00:00,4784,Javel,34.49,34.303238,0.1867620849609395
2025-11-07 13:00:00,4784,Javel,35.26,35.15038,0.10962081909179489
2025-11-07 14:00:00,4784,Javel,35.9,35.81631,0.0836891174316392
2025-11-07 15:00:00,4784,Javel,36.55,36.550034,3.356933594034217e-05
2025-11-07 16:00:00,4784,Javel,37.49,37.739613,0.24961257934570114
2025-11-07 17:00:00,4784,Javel,38.43,38.228672,0.2013279724121091
2025-11-07 18:00:00,4784,Javel,39.52,39.14457,0.3754306030273469
2025-11-07 19:00:00,4784,Javel,40.11,39.87598,0.2340196228027338
2025-11-07 20:00:00,4784,Javel,40.67,40.92098,0.2509785461425764
2025-11-07 21:00:00,4784,Javel,41.03,41.16112,0.131121368408202
2025-11-07 22:00:00,4784,Javel,41.32,41.472614,0.15261428833007784
2025-11-07 23:00:00,4784,Javel,41.59,41.550533,0.039466705322269036
2025-11-08 00:00:00,4784,Javel,41.78,41.83603,0.05602905273437386
2025-11-08 01:00:00,4784,Javel,41.98,42.093197,0.1131968688964875
2025-11-08 02:00:00,4784,Javel,42.18,42.220894,0.040893859863281534
2025-11-08 03:00:00,4784,Javel,42.38,42.261135,0.11886489868164318
2025-11-08 04:00:00,4784,Javel,42.7,42.615803,0.08419723510742472
2025-11-08 05:00:00,4784,Javel,43.22,43.162704,0.05729553222656136
2025-11-08 06:00:00,4784,Javel,43.93,43.784065,0.14593475341796847
2025-11-08 07:00:00,4784,Javel,45.03,44.568798,0.46120193481445426
2025-11-08 08:00:00,4784,Javel,46.03,45.833,0.1969998168945324
2025-11-08 09:00:00,4784,Javel,46.84,47.026623,0.18662277221679346
2025-11-08 10:00:00,4784,Javel,47.62,47.702705,0.08270538330078381
2025-11-08 11:00:00,4784,Javel,48.43,48.592953,0.16295272827148466
2025-11-08 12:00:00,4784,Javel,49.17,49.23655,0.06654937744140454
2025-11-08 13:00:00,4784,Javel,49.91,49.91699,0.006988372802737786
2025-11-08 14:00:00,4784,Javel,50.52,50.417793,0.10220672607422188
2025-11-08 15:00:00,4784,Javel,51.21,51.362724,0.1527243041992179
2025-11-08 16:00:00,4784,Javel,52.1,52.211197,0.11119689941406108
2025-11-08 17:00:00,4784,Javel,52.94,52.968075,0.02807479858398665
2025-11-08 18:00:00,4784,Javel,53.92,53.82371,0.09628860473632983
2025-11-08 19:00:00,4784,Javel,54.69,54.503582,0.18641799926757585
2025-11-08 20:00:00,4784,Javel,55.3,55.301353,0.0013534545898465922
2025-11-08 21:00:00,4784,Javel,55.79,55.80442,0.014420471191407103
2025-11-08 22:00:00,4784,Javel,56.09,56.170467,0.08046737670898096
2025-11-08 23:00:00,4784,Javel,56.3,56.458492,0.15849227905273722
2025-11-09 00:00:00,4784,Javel,56.52,56.538868,0.01886795043945
2025-11-09 01:00:00,4784,Javel,56.73,56.801357,0.0713572692871125
2025-11-09 02:00:00,4784,Javel,56.88,56.843685,0.03631484985351818
2025-11-09 03:00:00,4784,Javel,57.07,57.087414,0.01741378784179659
2025-11-09 04:00:00,4784,Javel,57.36,57.496128,0.1361280822753912
2025-11-09 05:00:00,4784,Javel,57.92,57.89018,0.02982131958007983
2025-11-09 06:00:00,4784,Javel,58.48,58.473022,0.006977539062496874
2025-11-09 07:00:00,4784,Javel,59.22,59.354366,0.1343663024902355
2025-11-09 08:00:00,4784,Javel,60.11,60.003418,0.10658203124999943
2025-11-09 09:00:00,4784,Javel,60.94,60.688248,0.2517523193359352
2025-11-09 10:00:00,4784,Javel,61.68,61.378735,0.30126541137695284
2025-11-09 11:00:00,4784,Javel,62.64,62.357742,0.28225769042968807
2025-11-09 12:00:00,4784,Javel,63.59,63.436615,0.1533850097656284
2025-11-09 13:00:00,4784,Javel,64.23,64.3152,0.08520080566405852
2025-11-09 14:00:00,4784,Javel,64.85,65.1052,0.25520172119141193
2025-11-09 15:00:00,4784,Javel,65.7,65.643,0.05700225830078409
2025-11-09 16:00:00,4784,Javel,66.55,66.29372,0.25628356933593466
2025-11-09 17:00:00,4784,Javel,67.45,67.61537,0.16537170410155966
2025-11-09 18:00:00,4784,Javel,68.13,68.413864,0.28386413574219205
2025-11-09 19:00:00,4784,Javel,69.05,69.19593,0.1459304809570341
2025-11-09 20:00:00,4784,Javel,69.73,69.40138,0.3286175537109415
2025-11-09 21:00:00,4784,Javel,70.22,70.36794,0.1479428100585949
2025-11-09 22:00:00,4784,Javel,70.54,70.55536,0.015358886718743747
2025-11-09 23:00:00,4784,Javel,70.79,70.93635,0.146347961425775
2025-11-10 00:00:00,4784,Javel,71.03,70.962456,0.06754425048828239
2025-11-10 01:00:00,4784,Javel,71.2,71.27127,0.07127075195312216
2025-11-10 02:00:00,4784,Javel,71.38,71.52587,0.1458712768554733
2025-11-10 03:00:00,4784,Javel,71.59,71.51168,0.07831939697265966
2025-11-10 04:00:00,4784,Javel,71.89,71.5949,0.2950979614257818
2025-11-10 06:00:00,4784,Javel,7.64,7.7340636,0.09406362533569368
2025-11-10 07:00:00,4784,Javel,8.0,7.9284525,0.0715475082397461
2025-11-10 08:00:00,4784,Javel,8.41,8.354842,0.05515781402587905
2025-11-10 09:00:00,4784,Javel,8.71,8.85133,0.14132980346679602
2025-11-10 10:00:00,4784,Javel,9.09,9.162891,0.07289138793945327
2025-11-10 11:00:00,4784,Javel,9.38,9.310592,0.06940830230712969
2025-11-10 12:00:00,4784,Javel,9.92,10.037235,0.1172352600097657
2025-11-10 13:00:00,4784,Javel,10.38,10.021424,0.3585757064819344
2025-11-10 14:00:00,4784,Javel,10.8,10.941802,0.14180202484130788
2025-11-10 15:00:00,4784,Javel,11.31,11.369589,0.05958885192871044
2025-11-10 16:00:00,4784,Javel,11.81,11.911766,0.10176605224609325
2025-11-10 17:00:00,4784,Javel,13.22,12.528281,0.6917187881469733
2025-11-10 19:00:00,4784,Javel,13.72,12.761848,0.9581515502929694
2025-11-10 20:00:00,4784,Javel,14.14,14.281266,0.14126621246337834
2025-11-10 21:00:00,4784,Javel,14.58,14.523171,0.056828575134277415
2025-11-10 22:00:00,4784,Javel,14.87,14.788854,0.08114635467529219
2025-11-10 23:00:00,4784,Javel,15.11,15.093895,0.01610504150390568
2025-11-11 00:00:00,4784,Javel,15.29,15.210032,0.07996753692626868
2025-11-11 01:00:00,4784,Javel,15.48,15.419651,0.0603489685058598
2025-11-11 02:00:00,4784,Javel,15.62,15.64184,0.021839981079102344
2025-11-11 03:00:00,4784,Javel,15.82,15.885852,0.06585186004638643
2025-11-11 04:00:00,4784,Javel,16.07,16.019232,0.05076820373535185
2025-11-11 05:00:00,4784,Javel,16.51,16.58339,0.07338928222656094
2025-11-11 06:00:00,4784,Javel,17.01,17.059454,0.049453964233396874
