time,bin_id,zone,fill_level_reel,fill_level_predit,erreur_abs
2025-12-03 02:00:00,4781,Saint-Lambert,40.09,40.01348,0.07651885986328466
2025-12-03 03:00:00,4781,Saint-Lambert,40.34,40.351337,0.011337432861324714
2025-12-03 04:00:00,4781,Saint-Lambert,40.73,40.73421,0.004210968017581251
2025-12-03 05:00:00,4781,Saint-Lambert,41.39,41.29887,0.0911299133300787
2025-12-03 06:00:00,4781,Saint-Lambert,42.19,42.066196,0.1238035583496071
2025-12-03 07:00:00,4781,Saint-Lambert,43.08,42.931473,0.1485272216796858
2025-12-03 08:00:00,4781,Saint-Lambert,44.07,44.09172,0.021720581054687216
2025-12-03 09:00:00,4781,Saint-Lambert,45.21,44.89445,0.315548858642579
2025-12-03 10:00:00,4781,Saint-Lambert,46.0,45.605625,0.3943748474121094
2025-12-03 11:00:00,4781,Saint-Lambert,47.05,47.144356,0.09435577392578409
2025-12-03 12:00:00,4781,Saint-Lambert,47.99,47.983803,0.0061972045898457395
2025-12-03 13:00:00,4781,Saint-Lambert,48.85,48.776093,0.07390747070312642
2025-12-03 14:00:00,4781,Saint-Lambert,49.68,49.48439,0.19560974121093722
2025-12-03 15:00:00,4781,Saint-Lambert,50.67,50.476185,0.19381515502929858
2025-12-03 16:00:00,4781,Saint-Lambert,51.63,51.509335,0.12066543579101818
2025-12-03 17:00:00,4781,Saint-Lambert,52.64,52.655724,0.01572357177734318
2025-12-03 18:00:00,4781,Saint-Lambert,53.72,53.694386,0.025614471435545738
2025-12-03 19:00:00,4781,Saint-Lambert,54.7,54.477062,0.22293777465820597
2025-12-03 20:00:00,4781,Saint-Lambert,55.3,55.29193,0.008068847656247158
2025-12-03 21:00:00,4781,Saint-Lambert,55.91,55.952164,0.04216369628906591
2025-12-03 22:00:00,4781,Saint-Lambert,56.3,56.122185,0.1778152465820284
2025-12-03 23:00:00,4781,Saint-Lambert,56.65,56.525948,0.12405242919921733
2025-12-04 00:00:00,4781,Saint-Lambert,56.87,56.863888,0.006112213134763067
2025-12-04 01:00:00,4781,Saint-Lambert,57.07,57.199978,0.1299778747558591
2025-12-04 02:00:00,4781,Saint-Lambert,57.31,57.385864,0.07586425781249773
2025-12-04 03:00:00,4781,Saint-Lambert,57.52,57.52473,0.004730682373043749
2025-12-04 04:00:00,4781,Saint-Lambert,57.91,57.95844,0.048438873291019036
2025-12-04 05:00:00,4781,Saint-Lambert,58.59,58.51967,0.07033142089844091
2025-12-04 06:00:00,4781,Saint-Lambert,59.33,59.392673,0.06267349243164233
2025-12-04 07:00:00,4781,Saint-Lambert,60.28,60.40516,0.1251589965820301
2025-12-04 08:00:00,4781,Saint-Lambert,61.3,61.39191,0.09191055297851847
2025-12-04 09:00:00,4781,Saint-Lambert,62.09,62.242683,0.15268341064452784
2025-12-04 10:00:00,4781,Saint-Lambert,62.96,62.890263,0.06973739624023523
2025-12-04 11:00:00,4781,Saint-Lambert,63.93,63.743435,0.18656509399414034
2025-12-04 12:00:00,4781,Saint-Lambert,65.13,65.21872,0.08871948242187955
2025-12-04 13:00:00,4781,Saint-Lambert,66.12,65.9315,0.18849670410156705
2025-12-04 14:00:00,4781,Saint-Lambert,66.83,66.939285,0.1092852783203142
2025-12-04 15:00:00,4781,Saint-Lambert,67.79,67.982735,0.192734680175775
2025-12-04 16:00:00,4781,Saint-Lambert,68.87,68.72234,0.1476565551757858
2025-12-04 17:00:00,4781,Saint-Lambert,69.85,69.70441,0.14559326171874432
2025-12-04 18:00:00,4781,Saint-Lambert,70.73,70.92411,0.19411041259765227
2025-12-04 19:00:00,4781,Saint-Lambert,71.67,71.740685,0.07068450927734204
2025-12-04 20:00:00,4781,Saint-Lambert,72.36,72.40466,0.04466308593750057
2025-12-04 21:00:00,4781,Saint-Lambert,72.79,72.895775,0.1057748413085875
2025-12-04 22:00:00,4781,Saint-Lambert,73.12,73.22525,0.10525024414062045
2025-12-04 23:00:00,4781,Saint-Lambert,73.45,73.30549,0.1445114135742216
2025-12-05 00:00:00,4781,Saint-Lambert,73.65,73.72534,0.07534179687499432
2025-12-05 01:00:00,4781,Saint-Lambert,73.87,73.77016,0.09984313964844205
2025-12-05 02:00:00,4781,Saint-Lambert,74.07,74.0398,0.03019744873046193
2025-12-05 03:00:00,4781,Saint-Lambert,74.32,74.29923,0.02076751708983693
2025-12-05 04:00:00,4781,Saint-Lambert,74.69,74.75447,0.06447082519531477
2025-12-05 05:00:00,4781,Saint-Lambert,75.25,75.284256,0.0342559814453125
2025-12-05 07:00:00,4781,Saint-Lambert,5.55,7.751159,2.201159191131592
2025-12-05 08:00:00,4781,Saint-Lambert,6.05,5.5487247,0.5012753486633299
2025-12-05 09:00:00,4781,Saint-Lambert,6.46,6.39518,0.06481977462768551
2025-12-05 10:00:00,4781,Saint-Lambert,6.9,6.989419,0.0894189834594723
2025-12-05 11:00:00,4781,Saint-Lambert,7.37,7.421756,0.05175579071044911
2025-12-05 12:00:00,4781,Saint-Lambert,7.95,8.029821,0.07982139587402326
2025-12-05 13:00:00,4781,Saint-Lambert,8.46,8.289491,0.17050930023193445
2025-12-05 14:00:00,4781,Saint-Lambert,8.92,8.782867,0.13713256835937493
2025-12-05 15:00:00,4781,Saint-Lambert,9.5,9.430081,0.06991863250732422
2025-12-05 16:00:00,4781,Saint-Lambert,10.14,10.133286,0.006713523864746662
2025-12-05 17:00:00,4781,Saint-Lambert,10.87,10.934578,0.06457794189453203
2025-12-05 18:00:00,4781,Saint-Lambert,11.65,11.596139,0.0538610458374027
2025-12-05 19:00:00,4781,Saint-Lambert,12.41,12.301886,0.1081143951416017
2025-12-05 20:00:00,4781,Saint-Lambert,13.04,13.069039,0.02903934478759851
2025-12-05 21:00:00,4781,Saint-Lambert,13.62,13.6887455,0.06874549865722734
2025-12-05 22:00:00,4781,Saint-Lambert,14.0,13.885232,0.11476802825927734
2025-12-05 23:00:00,4781,Saint-Lambert,14.28,14.448663,0.1686627578735358
2025-12-06 00:00:00,4781,Saint-Lambert,14.54,14.642783,0.1027831649780282
2025-12-06 01:00:00,4781,Saint-Lambert,14.79,14.685648,0.10435203552246008
2025-12-06 02:00:00,4781,Saint-Lambert,14.98,14.959684,0.02031562805175824
2025-12-06 03:00:00,4781,Saint-Lambert,15.25,15.213638,0.0363616943359375
2025-12-06 04:00:00,4781,Saint-Lambert,15.69,15.603079,0.08692115783691357
2025-12-06 05:00:00,4781,Saint-Lambert,16.18,16.38402,0.2040198516845706
2025-12-06 06:00:00,4781,Saint-Lambert,16.74,17.331972,0.5919721221923844
2025-12-06 07:00:00,4781,Saint-Lambert,17.75,18.036694,0.2866935729980469
2025-12-06 08:00:00,4781,Saint-Lambert,18.78,18.63295,0.14705017089843864
2025-12-06 09:00:00,4781,Saint-Lambert,19.64,19.833586,0.19358573913574162
2025-12-06 10:00:00,4781,Saint-Lambert,20.71,20.568565,0.1414346313476571
2025-12-06 11:00:00,4781,Saint-Lambert,21.96,21.501825,0.4581746673583993
2025-12-06 12:00:00,4781,Saint-Lambert,23.21,22.987137,0.22286315917968835
2025-12-06 13:00:00,4781,Saint-Lambert,24.05,23.940702,0.10929756164550852
2025-12-06 14:00:00,4781,Saint-Lambert,24.85,25.11893,0.2689308166503892
2025-12-06 15:00:00,4781,Saint-Lambert,25.53,25.836477,0.3064772796630848
2025-12-06 16:00:00,4781,Saint-Lambert,26.6,26.862133,0.26213302612304545
2025-12-06 17:00:00,4781,Saint-Lambert,27.63,27.404787,0.2252129364013662
2025-12-06 18:00:00,4781,Saint-Lambert,29.07,28.742247,0.3277533721923831
2025-12-06 19:00:00,4781,Saint-Lambert,30.08,29.75076,0.3292408752441389
2025-12-06 20:00:00,4781,Saint-Lambert,30.88,30.624548,0.25545204162597557
2025-12-06 21:00:00,4781,Saint-Lambert,31.48,31.563467,0.08346702575683551
2025-12-06 22:00:00,4781,Saint-Lambert,31.93,31.850681,0.07931869506835909
2025-12-06 23:00:00,4781,Saint-Lambert,32.24,32.221714,0.018285980224611365
2025-12-07 00:00:00,4781,Saint-Lambert,32.55,32.54492,0.005078124999997158
2025-12-07 01:00:00,4781,Saint-Lambert,32.78,32.838104,0.05810424804687386
2025-12-07 02:00:00,4781,Saint-Lambert,32.97,33.130386,0.16038635253906364
2025-12-07 03:00:00,4781,Saint-Lambert,33.24,33.368027,0.1280267333984355
2025-12-07 04:00:00,4781,Saint-Lambert,33.56,33.61114,0.0511412048339821
2025-12-07 05:00:00,4781,Saint-Lambert,34.13,34.095272,0.03472793579101818
2025-12-07 06:00:00,4781,Saint-Lambert,34.99,34.758564,0.23143600463867386
2025-12-07 07:00:00,4781,Saint-Lambert,35.91,35.687374,0.22262588500976221
2025-12-07 08:00:00,4781,Saint-Lambert,37.0,36.864063,0.13593673706054688
2025-12-07 09:00:00,4781,Saint-Lambert,38.1,38.099976,2.4414062501421085e-05
2025-12-07 10:00:00,4781,Saint-Lambert,38.84,38.786514,0.05348571777344091
2025-12-07 11:00:00,4781,Saint-Lambert,39.97,40.109657,0.1396572875976574
2025-12-07 12:00:00,4781,Saint-Lambert,41.11,41.01142,0.09857879638671818
2025-12-07 13:00:00,4781,Saint-Lambert,42.07,41.685013,0.3849871826171878
2025-12-07 14:00:00,4781,Saint-Lambert,42.89,42.721943,0.16805709838867244
2025-12-07 15:00:00,4781,Saint-Lambert,43.79,43.76312,0.026881256103514772
2025-12-07 16:00:00,4781,Saint-Lambert,44.89,44.93808,0.04807983398437443
2025-12-07 17:00:00,4781,Saint-Lambert,46.32,45.861977,0.45802337646484403
2025-12-07 18:00:00,4781,Saint-Lambert,47.5,47.08899,0.4110107421875
2025-12-07 19:00:00,4781,Saint-Lambert,48.53,48.487713,0.04228713989257926
2025-12-07 20:00:00,4781,Saint-Lambert,49.41,49.363445,0.046554718017574714
2025-12-07 21:00:00,4781,Saint-Lambert,49.92,49.92368,0.0036793518066389197
2025-12-07 22:00:00,4781,Saint-Lambert,50.34,50.28788,0.05212005615234716
2025-12-07 23:00:00,4781,Saint-Lambert,50.63,50.636772,0.006772155761716192
2025-12-08 00:00:00,4781,Saint-Lambert,50.92,50.7901,0.1298999023437517
2025-12-08 01:00:00,4781,Saint-Lambert,51.15,50.97793,0.17207183837890483
2025-12-08 02:00:00,4781,Saint-Lambert,51.34,51.28587,0.054130401611331536
2025-12-08 03:00:00,4781,Saint-Lambert,51.57,51.60677,0.03676956176757784
2025-12-08 04:00:00,4781,Saint-Lambert,51.92,52.02006,0.10006149291992017
2025-12-08 05:00:00,4781,Saint-Lambert,52.51,52.384464,0.12553573608398239
2025-12-08 06:00:00,4781,Saint-Lambert,53.3,53.288002,0.011997985839840908
2025-12-08 07:00:00,4781,Saint-Lambert,53.89,54.418602,0.5286019897460932
2025-12-08 08:00:00,4781,Saint-Lambert,54.77,54.98296,0.21295974731445
2025-12-08 09:00:00,4781,Saint-Lambert,55.89,55.460426,0.4295736694335943
2025-12-08 10:00:00,4781,Saint-Lambert,56.75,56.562496,0.18750381469726562
2025-12-08 11:00:00,4781,Saint-Lambert,57.79,57.831486,0.04148574829101648
2025-12-08 12:00:00,4781,Saint-Lambert,58.56,58.751648,0.19164794921874773
2025-12-08 13:00:00,4781,Saint-Lambert,59.38,59.570747,0.1907473754882787
2025-12-08 14:00:00,4781,Saint-Lambert,60.22,60.08533,0.13466903686523324
2025-12-08 15:00:00,4781,Saint-Lambert,61.28,61.030926,0.24907424926757926
2025-12-08 16:00:00,4781,Saint-Lambert,62.42,62.194824,0.2251757812500017
2025-12-08 17:00:00,4781,Saint-Lambert,63.19,63.24087,0.05087142944336165
2025-12-08 18:00:00,4781,Saint-Lambert,64.39,64.61162,0.22161804199218693
2025-12-08 19:00:00,4781,Saint-Lambert,65.05,64.97119,0.07880859374999716
2025-12-08 20:00:00,4781,Saint-Lambert,65.83,65.9964,0.1663989257812517
2025-12-08 21:00:00,4781,Saint-Lambert,66.45,66.0292,0.4208023071289091
2025-12-08 22:00:00,4781,Saint-Lambert,66.82,66.781624,0.03837615966796193
2025-12-08 23:00:00,4781,Saint-Lambert,67.1,67.27438,0.17438354492188068
2025-12-09 00:00:00,4781,Saint-Lambert,67.35,67.44708,0.09708251953125568
2025-12-09 01:00:00,4781,Saint-Lambert,67.53,67.64707,0.11707183837890511
2025-12-09 02:00:00,4781,Saint-Lambert,67.78,67.787415,0.007414550781248863
2025-12-09 03:00:00,4781,Saint-Lambert,68.01,67.9904,0.019597778320317616
2025-12-09 04:00:00,4781,Saint-Lambert,68.4,68.4023,0.0022979736328068157
2025-12-09 05:00:00,4781,Saint-Lambert,68.83,68.908806,0.07880584716797046
2025-12-09 07:00:00,4781,Saint-Lambert,8.3,6.805333,1.4946668624877937
2025-12-09 08:00:00,4781,Saint-Lambert,8.83,8.623152,0.20684822082519538
2025-12-09 09:00:00,4781,Saint-Lambert,9.23,9.328348,0.09834815979003864
2025-12-09 10:00:00,4781,Saint-Lambert,9.66,9.829523,0.16952308654785142
2025-12-09 11:00:00,4781,Saint-Lambert,10.19,10.181374,0.008626403808593253
2025-12-09 12:00:00,4781,Saint-Lambert,10.84,10.839272,0.0007284545898436079
2025-12-09 13:00:00,4781,Saint-Lambert,11.21,11.264599,0.05459884643554602
2025-12-09 14:00:00,4781,Saint-Lambert,11.79,11.917661,0.12766071319580163
2025-12-09 15:00:00,4781,Saint-Lambert,12.39,12.085966,0.3040338897705084
2025-12-09 16:00:00,4781,Saint-Lambert,13.15,13.113511,0.03648891448974645
2025-12-09 17:00:00,4781,Saint-Lambert,13.85,13.954781,0.1047805786132816
2025-12-09 18:00:00,4781,Saint-Lambert,14.73,14.952775,0.22277500152587848
2025-12-09 19:00:00,4781,Saint-Lambert,15.51,15.404945,0.10505462646484354
2025-12-09 20:00:00,4781,Saint-Lambert,16.21,16.212082,0.0020819091796866473
2025-12-09 21:00:00,4781,Saint-Lambert,16.75,16.681114,0.06888580322265625
2025-12-09 22:00:00,4781,Saint-Lambert,17.01,17.073544,0.06354354858398281
2025-12-09 23:00:00,4781,Saint-Lambert,17.33,17.529428,0.19942848205566577
2025-12-10 00:00:00,4781,Saint-Lambert,17.57,17.496923,0.07307655334472685
2025-12-10 01:00:00,4781,Saint-Lambert,17.81,17.82717,0.017169418334962216
2025-12-10 02:00:00,4781,Saint-Lambert,18.01,18.016481,0.006481399536131249
2025-12-10 03:00:00,4781,Saint-Lambert,18.26,18.251007,0.008992919921876563
2025-12-10 04:00:00,4781,Saint-Lambert,18.61,18.648977,0.038977279663086506
2025-12-10 05:00:00,4781,Saint-Lambert,19.14,19.222546,0.0825456237792963
2025-12-10 06:00:00,4781,Saint-Lambert,19.8,19.813192,0.013192367553710227
2025-12-10 07:00:00,4781,Saint-Lambert,20.77,20.68455,0.08545066833496051
2025-12-10 08:00:00,4781,Saint-Lambert,21.82,21.707827,0.11217338562011747
2025-12-10 09:00:00,4781,Saint-Lambert,22.89,22.716684,0.1733156585693365
2025-12-10 10:00:00,4781,Saint-Lambert,23.69,23.475203,0.2147974395751966
2025-12-10 11:00:00,4781,Saint-Lambert,24.94,24.904642,0.035357894897462216
2025-12-10 12:00:00,4781,Saint-Lambert,25.89,25.71113,0.1788698577880865
2025-12-10 13:00:00,4781,Saint-Lambert,26.75,26.707613,0.04238700866699219
2025-12-10 14:00:00,4781,Saint-Lambert,27.48,27.58901,0.10901023864746051
2025-12-10 15:00:00,4781,Saint-Lambert,28.33,28.61903,0.2890299987792986
2025-12-10 16:00:00,4781,Saint-Lambert,29.3,29.500376,0.20037574768066335
2025-12-10 17:00:00,4781,Saint-Lambert,30.3,30.431255,0.13125534057617116
2025-12-10 18:00:00,4781,Saint-Lambert,31.23,31.339474,0.10947372436523395
2025-12-10 19:00:00,4781,Saint-Lambert,32.41,32.031208,0.37879196166991846
2025-12-10 20:00:00,4781,Saint-Lambert,32.99,32.64617,0.34382843017578324
2025-12-10 21:00:00,4781,Saint-Lambert,33.62,33.60969,0.010308380126950567
2025-12-10 22:00:00,4781,Saint-Lambert,34.06,33.571922,0.4880776977539085
2025-12-10 23:00:00,4781,Saint-Lambert,34.39,34.47526,0.0852616882324213
2025-12-11 00:00:00,4781,Saint-Lambert,34.69,34.714462,0.024462280273439774
2025-12-11 01:00:00,4781,Saint-Lambert,34.93,34.803444,0.12655609130859347
2025-12-11 02:00:00,4781,Saint-Lambert,35.18,35.06968,0.11032073974609347
2025-12-11 03:00:00,4781,Saint-Lambert,35.45,35.332985,0.11701507568359659
2025-12-11 04:00:00,4781,Saint-Lambert,35.86,35.77953,0.0804704284667963
2025-12-11 05:00:00,4781,Saint-Lambert,36.44,36.409084,0.03091567993163835
2025-12-11 06:00:00,4781,Saint-Lambert,37.29,37.054226,0.23577407836913977
2025-12-11 07:00:00,4781,Saint-Lambert,38.23,38.0978,0.13219879150390312
2025-12-11 08:00:00,4781,Saint-Lambert,39.35,39.177536,0.17246398925781392
2025-12-11 09:00:00,4781,Saint-Lambert,40.17,40.113503,0.056497497558595455
2025-12-11 10:00:00,4781,Saint-Lambert,41.21,40.89256,0.317440948486329
2025-12-11 11:00:00,4781,Saint-Lambert,42.41,42.106087,0.30391326904296534
2025-12-11 12:00:00,4781,Saint-Lambert,43.56,43.214436,0.34556442260742415
2025-12-11 13:00:00,4781,Saint-Lambert,44.42,44.50191,0.08191116333007642
2025-12-11 14:00:00,4781,Saint-Lambert,45.21,45.244778,0.03477767944335852
2025-12-11 15:00:00,4781,Saint-Lambert,46.12,46.09065,0.029351348876950567
2025-12-11 16:00:00,4781,Saint-Lambert,47.11,47.19228,0.0822798156738287
2025-12-11 17:00:00,4781,Saint-Lambert,48.34,48.277145,0.06285461425781591
2025-12-11 18:00:00,4781,Saint-Lambert,49.55,49.380337,0.16966323852538778
2025-12-11 19:00:00,4781,Saint-Lambert,50.45,50.306557,0.1434432983398466
2025-12-11 20:00:00,4781,Saint-Lambert,51.31,51.199535,0.1104646301269554
2025-12-11 21:00:00,4781,Saint-Lambert,51.86,51.75254,0.10745941162109318
2025-12-11 22:00:00,4781,Saint-Lambert,52.15,52.337273,0.18727264404297017
2025-12-11 23:00:00,4781,Saint-Lambert,52.48,52.545734,0.06573440551758125
2025-12-12 00:00:00,4781,Saint-Lambert,52.73,52.46759,0.2624096679687469
2025-12-12 01:00:00,4781,Saint-Lambert,52.96,53.032993,0.07299331665038977
2025-12-12 02:00:00,4781,Saint-Lambert,53.14,53.04747,0.09252990722656307
2025-12-12 03:00:00,4781,Saint-Lambert,53.34,53.29713,0.042869415283206536
2025-12-12 04:00:00,4781,Saint-Lambert,53.67,53.675922,0.00592239379882642
2025-12-12 05:00:00,4781,Saint-Lambert,54.23,54.267014,0.037013549804690626
2025-12-12 06:00:00,4781,Saint-Lambert,54.95,54.958744,0.008744049072262783
2025-12-12 07:00:00,4781,Saint-Lambert,55.83,55.995487,0.16548721313476733
2025-12-12 08:00:00,4781,Saint-Lambert,57.03,56.816402,0.21359756469726676
2025-12-12 09:00:00,4781,Saint-Lambert,57.87,57.63045,0.23954879760741932
2025-12-12 10:00:00,4781,Saint-Lambert,58.7,58.917126,0.21712570190429403
2025-12-12 11:00:00,4781,Saint-Lambert,59.67,59.69392,0.02392013549804517
2025-12-12 12:00:00,4781,Saint-Lambert,60.75,60.703686,0.046314239501953125
2025-12-12 13:00:00,4781,Saint-Lambert,61.73,61.686752,0.043247680664059374
2025-12-12 14:00:00,4781,Saint-Lambert,62.47,62.47537,0.005368499755860512
2025-12-12 15:00:00,4781,Saint-Lambert,63.52,63.505234,0.014766235351565626
2025-12-12 16:00:00,4781,Saint-Lambert,64.68,64.50196,0.17803924560547557
2025-12-12 17:00:00,4781,Saint-Lambert,66.1,65.63595,0.46405181884765057
2025-12-12 18:00:00,4781,Saint-Lambert,67.09,66.98804,0.10196289062500341
2025-12-12 19:00:00,4781,Saint-Lambert,68.09,68.27752,0.18751922607421534
2025-12-12 20:00:00,4781,Saint-Lambert,68.93,68.86962,0.06037872314453807
2025-12-12 21:00:00,4781,Saint-Lambert,69.47,69.401794,0.06820556640624886
2025-12-12 22:00:00,4781,Saint-Lambert,69.82,69.957596,0.13759582519531932
2025-12-12 23:00:00,4781,Saint-Lambert,70.21,70.258835,0.04883483886719375
2025-12-13 00:00:00,4781,Saint-Lambert,70.5,70.26924,0.2307586669921875
2025-12-13 01:00:00,4781,Saint-Lambert,70.75,70.96269,0.2126922607421875
2025-12-13 02:00:00,4781,Saint-Lambert,71.02,71.181595,0.16159484863281648
2025-12-13 03:00:00,4781,Saint-Lambert,71.28,71.45772,0.17771789550781136
2025-12-13 04:00:00,4781,Saint-Lambert,71.72,71.78692,0.06691864013671989
2025-12-13 05:00:00,4781,Saint-Lambert,72.4,72.30307,0.09692993164063068
2025-12-13 06:00:00,4781,Saint-Lambert,73.18,73.21894,0.03894073486327443
2025-12-13 07:00:00,4781,Saint-Lambert,74.26,74.48981,0.22980712890624488
2025-12-13 08:00:00,4781,Saint-Lambert,75.62,75.55564,0.0643588256835983
2025-12-13 09:00:00,4781,Saint-Lambert,76.6,76.098335,0.5016647338867131
2025-12-13 10:00:00,4781,Saint-Lambert,77.53,77.730515,0.20051452636718636
2025-12-13 11:00:00,4781,Saint-Lambert,78.71,78.84232,0.1323233032226625
2025-12-13 12:00:00,4781,Saint-Lambert,79.91,79.52822,0.38177886962890284
2025-12-13 13:00:00,4781,Saint-Lambert,80.84,80.57617,0.2638281250000034
2025-12-13 14:00:00,4781,Saint-Lambert,81.8,81.6857,0.11430053710937216
2025-12-13 15:00:00,4781,Saint-Lambert,82.67,82.79152,0.1215191650390608
2025-12-13 16:00:00,4781,Saint-Lambert,83.57,83.684555,0.11455505371094432
2025-12-13 17:00:00,4781,Saint-Lambert,84.84,84.724686,0.11531433105469091
2025-12-13 18:00:00,4781,Saint-Lambert,85.88,85.70027,0.17972839355468295
2025-12-13 19:00:00,4781,Saint-Lambert,87.0,87.04368,0.04367828369140625
2025-12-13 20:00:00,4781,Saint-Lambert,87.91,87.77423,0.1357690429687466
2025-12-13 21:00:00,4781,Saint-Lambert,88.64,88.330536,0.30946411132812557
2025-12-13 22:00:00,4781,Saint-Lambert,89.03,88.60075,0.42924621582031364
2025-12-13 23:00:00,4781,Saint-Lambert,89.31,89.446465,0.13646453857421648
2025-12-14 00:00:00,4781,Saint-Lambert,89.63,89.21085,0.4191464233398392
2025-12-14 01:00:00,4781,Saint-Lambert,89.89,89.96222,0.07221923828124943
2025-12-14 02:00:00,4781,Saint-Lambert,90.12,90.11856,0.0014392089843795475
2025-12-14 03:00:00,4781,Saint-Lambert,90.38,90.21888,0.1611203002929642
2025-12-14 04:00:00,4781,Saint-Lambert,90.76,91.33331,0.5733129882812449
2025-12-14 05:00:00,4781,Saint-Lambert,91.38,91.98536,0.6053591918945358
2025-12-14 06:00:00,4781,Saint-Lambert,92.06,91.425224,0.6347756958007835
2025-12-14 08:00:00,4781,Saint-Lambert,5.34,1.00697,4.333029952049255
2025-12-14 09:00:00,4781,Saint-Lambert,5.82,5.5902123,0.22978765487670927
2025-12-14 10:00:00,4781,Saint-Lambert,6.35,6.444077,0.09407701492309606
2025-12-14 11:00:00,4781,Saint-Lambert,6.78,6.6652207,0.11477926254272486
2025-12-14 12:00:00,4781,Saint-Lambert,7.37,7.6481934,0.2781933593749999
2025-12-14 13:00:00,4781,Saint-Lambert,8.01,7.9071326,0.1028673744201658
2025-12-14 14:00:00,4781,Saint-Lambert,8.53,8.282228,0.24777153015136655
2025-12-14 15:00:00,4781,Saint-Lambert,9.14,9.173437,0.03343711853027287
2025-12-14 16:00:00,4781,Saint-Lambert,9.95,9.953076,0.003076362609863992
2025-12-14 17:00:00,4781,Saint-Lambert,10.75,10.671739,0.0782613754272461
2025-12-14 18:00:00,4781,Saint-Lambert,11.58,11.658326,0.07832614898681634
2025-12-14 19:00:00,4781,Saint-Lambert,12.25,12.441012,0.19101238250732422
2025-12-14 20:00:00,4781,Saint-Lambert,12.92,13.017121,0.09712131500244148
2025-12-14 21:00:00,4781,Saint-Lambert,13.42,13.32794,0.09206001281738274
2025-12-14 22:00:00,4781,Saint-Lambert,13.76,13.847937,0.08793663024902365
2025-12-14 23:00:00,4781,Saint-Lambert,14.08,14.108889,0.02888862609863274
2025-12-15 00:00:00,4781,Saint-Lambert,14.29,14.246528,0.043472328186034304
2025-12-15 01:00:00,4781,Saint-Lambert,14.49,14.537527,0.047527084350585724
2025-12-15 02:00:00,4781,Saint-Lambert,14.68,14.622574,0.057426147460937216
2025-12-15 03:00:00,4781,Saint-Lambert,14.9,14.940983,0.04098281860351527
2025-12-15 04:00:00,4781,Saint-Lambert,15.26,15.34585,0.08584999084472678
2025-12-15 05:00:00,4781,Saint-Lambert,15.9,15.916047,0.01604709625244105
2025-12-15 06:00:00,4781,Saint-Lambert,16.69,16.707666,0.017666397094725284
2025-12-15 07:00:00,4781,Saint-Lambert,17.63,17.6419,0.011899108886719745
2025-12-15 08:00:00,4781,Saint-Lambert,18.7,18.780725,0.08072547912597727
2025-12-15 09:00:00,4781,Saint-Lambert,19.76,19.58024,0.1797597503662125
2025-12-15 10:00:00,4781,Saint-Lambert,20.56,20.418995,0.1410050964355456
2025-12-15 11:00:00,4781,Saint-Lambert,21.42,21.632309,0.2123089599609358
2025-12-15 12:00:00,4781,Saint-Lambert,22.39,22.435017,0.04501663208007756
2025-12-15 13:00:00,4781,Saint-Lambert,23.01,23.137447,0.1274473571777328
2025-12-15 14:00:00,4781,Saint-Lambert,23.58,23.999641,0.41964141845703296
2025-12-15 15:00:00,4781,Saint-Lambert,24.53,24.679276,0.14927551269531136
2025-12-15 16:00:00,4781,Saint-Lambert,25.74,25.239405,0.5005953216552719
2025-12-15 17:00:00,4781,Saint-Lambert,26.99,26.632841,0.35715888977050625
2025-12-15 18:00:00,4781,Saint-Lambert,28.04,27.834785,0.2052145385742179
2025-12-15 19:00:00,4781,Saint-Lambert,28.95,29.02162,0.0716197967529304
2025-12-15 20:00:00,4781,Saint-Lambert,29.77,29.734705,0.03529502868652301
2025-12-15 21:00:00,4781,Saint-Lambert,30.3,30.39071,0.09071083068847585
2025-12-15 22:00:00,4781,Saint-Lambert,30.7,30.990412,0.2904117584228523
2025-12-15 23:00:00,4781,Saint-Lambert,31.0,31.092743,0.092742919921875
2025-12-16 00:00:00,4781,Saint-Lambert,31.29,31.410372,0.12037178039550867
2025-12-16 01:00:00,4781,Saint-Lambert,31.53,31.602049,0.07204887390136605
2025-12-16 02:00:00,4781,Saint-Lambert,31.74,31.875658,0.13565803527832188
2025-12-16 03:00:00,4781,Saint-Lambert,31.98,31.93692,0.043079833984375426
2025-12-16 04:00:00,4781,Saint-Lambert,32.4,32.334625,0.06537475585937358
2025-12-16 05:00:00,4781,Saint-Lambert,33.0,33.02126,0.021259307861328125
2025-12-16 06:00:00,4781,Saint-Lambert,33.96,33.719902,0.2400979614257821
2025-12-16 07:00:00,4781,Saint-Lambert,34.84,34.53552,0.30448135375976904
2025-12-16 08:00:00,4781,Saint-Lambert,35.85,36.089058,0.23905792236327983
2025-12-16 09:00:00,4781,Saint-Lambert,36.89,36.84494,0.04505981445312557
2025-12-16 10:00:00,4781,Saint-Lambert,37.63,37.55261,0.07739151000976818
2025-12-16 11:00:00,4781,Saint-Lambert,38.47,38.823433,0.3534329223632824
2025-12-16 12:00:00,4781,Saint-Lambert,39.63,39.813774,0.1837741088867162
2025-12-16 13:00:00,4781,Saint-Lambert,40.42,40.350925,0.06907455444336108
2025-12-16 14:00:00,4781,Saint-Lambert,41.43,41.349358,0.08064239501953097
2025-12-16 15:00:00,4781,Saint-Lambert,42.35,42.122513,0.22748718261718892
2025-12-16 16:00:00,4781,Saint-Lambert,43.43,43.18061,0.24938934326171847
